,timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,rotX,rotY,rotZ,rotS,features,prediction
1325,1569975047715,1.8034497,0.7496411,9.77168,-0.14172068,-0.00855211,0.10506878,0.027166786,-0.082752,0.01658981,0.9960617,"[1.8034497,0.7496411,9.77168,-0.14172068,-0.00855211,0.10506878,0.027166786,-0.082752,0.01658981,0.9960617]",0
1326,1569975047718,1.8034497,0.7496411,9.77168,-0.14172068,-0.00855211,0.10506878,0.01711521,-0.08046248,0.01505486,0.996497,"[1.8034497,0.7496411,9.77168,-0.14172068,-0.00855211,0.10506878,0.01711521,-0.08046248,0.01505486,0.996497]",0
1327,1569975047728,1.8034497,0.7496411,9.77168,-0.14172068,-0.00855211,0.10506878,0.01711521,-0.08046248,0.01505486,0.996497,"[1.8034497,0.7496411,9.77168,-0.14172068,-0.00855211,0.10506878,0.01711521,-0.08046248,0.01505486,0.996497]",0
1328,1569975047730,1.7220191,0.19639161,9.793235,-0.14172068,-0.00855211,0.10506878,0.01711521,-0.08046248,0.01505486,0.996497,"[1.7220191,0.19639161,9.793235,-0.14172068,-0.00855211,0.10506878,0.01711521,-0.08046248,0.01505486,0.996497]",0
1329,1569975047731,1.4897022,-0.2562671,8.646021,-0.14172068,-0.00855211,0.10506878,0.01711521,-0.08046248,0.01505486,0.996497,"[1.4897022,-0.2562671,8.646021,-0.14172068,-0.00855211,0.10506878,0.01711521,-0.08046248,0.01505486,0.996497]",0
1330,1569975047733,1.4897022,-0.2562671,8.646021,-0.14172068,-0.00855211,0.10506878,0.03619386,-0.07456987,0.008042194,0.9965263,"[1.4897022,-0.2562671,8.646021,-0.14172068,-0.00855211,0.10506878,0.03619386,-0.07456987,0.008042194,0.9965263]",0
1331,1569975047747,1.4897022,-0.2562671,8.646021,-0.14172068,-0.00855211,0.10506878,0.03619386,-0.07456987,0.008042194,0.9965263,"[1.4897022,-0.2562671,8.646021,-0.14172068,-0.00855211,0.10506878,0.03619386,-0.07456987,0.008042194,0.9965263]",0
1332,1569975047749,1.336421,-0.5125342,11.0123005,-0.14172068,-0.00855211,0.10506878,0.03619386,-0.07456987,0.008042194,0.9965263,"[1.336421,-0.5125342,11.0123005,-0.14172068,-0.00855211,0.10506878,0.03619386,-0.07456987,0.008042194,0.9965263]",0
1333,1569975047750,0.91250247,-0.38320315,9.850716,-0.14172068,-0.00855211,0.10506878,0.03619386,-0.07456987,0.008042194,0.9965263,"[0.91250247,-0.38320315,9.850716,-0.14172068,-0.00855211,0.10506878,0.03619386,-0.07456987,0.008042194,0.9965263]",0
1334,1569975047751,0.91250247,-0.38320315,9.850716,-0.14172068,-0.00855211,0.10506878,0.0398413,-0.09005498,0.022471037,0.99488586,"[0.91250247,-0.38320315,9.850716,-0.14172068,-0.00855211,0.10506878,0.0398413,-0.09005498,0.022471037,0.99488586]",0
1335,1569975047766,0.91250247,-0.38320315,9.850716,-0.14172068,-0.00855211,0.10506878,0.0398413,-0.09005498,0.022471037,0.99488586,"[0.91250247,-0.38320315,9.850716,-0.14172068,-0.00855211,0.10506878,0.0398413,-0.09005498,0.022471037,0.99488586]",0
1336,1569975047768,1.6908839,0.37362307,9.965676,-0.14172068,-0.00855211,0.10506878,0.0398413,-0.09005498,0.022471037,0.99488586,"[1.6908839,0.37362307,9.965676,-0.14172068,-0.00855211,0.10506878,0.0398413,-0.09005498,0.022471037,0.99488586]",0
1337,1569975047769,1.5112574,0.4406836,10.262659,-0.14172068,-0.00855211,0.10506878,0.0398413,-0.09005498,0.022471037,0.99488586,"[1.5112574,0.4406836,10.262659,-0.14172068,-0.00855211,0.10506878,0.0398413,-0.09005498,0.022471037,0.99488586]",0
1338,1569975047772,1.5112574,0.4406836,10.262659,-0.14172068,-0.00855211,0.10506878,-0.012571497,-0.08551323,0.0242979,0.99596137,"[1.5112574,0.4406836,10.262659,-0.14172068,-0.00855211,0.10506878,-0.012571497,-0.08551323,0.0242979,0.99596137]",0
1339,1569975047784,1.5112574,0.4406836,10.262659,0.14416414,0.00977384,0.16126837,-0.012571497,-0.08551323,0.0242979,0.99596137,"[1.5112574,0.4406836,10.262659,0.14416414,0.00977384,0.16126837,-0.012571497,-0.08551323,0.0242979,0.99596137]",0
1340,1569975047786,1.5112574,0.4406836,10.262659,0.14416414,0.00977384,0.16126837,-0.012571497,-0.08551323,0.0242979,0.99596137,"[1.5112574,0.4406836,10.262659,0.14416414,0.00977384,0.16126837,-0.012571497,-0.08551323,0.0242979,0.99596137]",0
1341,1569975047787,1.3483961,0.21555176,9.484278,0.14416414,0.00977384,0.16126837,-0.012571497,-0.08551323,0.0242979,0.99596137,"[1.3483961,0.21555176,9.484278,0.14416414,0.00977384,0.16126837,-0.012571497,-0.08551323,0.0242979,0.99596137]",0
1342,1569975047789,1.4513819,-0.3520679,9.920172,0.14416414,0.00977384,0.16126837,-0.012571497,-0.08551323,0.0242979,0.99596137,"[1.4513819,-0.3520679,9.920172,0.14416414,0.00977384,0.16126837,-0.012571497,-0.08551323,0.0242979,0.99596137]",0
1343,1569975047790,1.4513819,-0.3520679,9.920172,0.14416414,0.00977384,0.16126837,-0.020289546,-0.045748603,-0.01982657,0.9985501,"[1.4513819,-0.3520679,9.920172,0.14416414,0.00977384,0.16126837,-0.020289546,-0.045748603,-0.01982657,0.9985501]",0
1344,1569975047805,1.4513819,-0.3520679,9.920172,0.14416414,0.00977384,0.16126837,-0.020289546,-0.045748603,-0.01982657,0.9985501,"[1.4513819,-0.3520679,9.920172,0.14416414,0.00977384,0.16126837,-0.020289546,-0.045748603,-0.01982657,0.9985501]",0
1345,1569975047806,1.6405884,-1.096919,9.999207,0.14416414,0.00977384,0.16126837,-0.020289546,-0.045748603,-0.01982657,0.9985501,"[1.6405884,-1.096919,9.999207,0.14416414,0.00977384,0.16126837,-0.020289546,-0.045748603,-0.01982657,0.9985501]",0
1346,1569975047808,1.0657837,1.0657837,8.983719,0.14416414,0.00977384,0.16126837,-0.020289546,-0.045748603,-0.01982657,0.9985501,"[1.0657837,1.0657837,8.983719,0.14416414,0.00977384,0.16126837,-0.020289546,-0.045748603,-0.01982657,0.9985501]",0
1347,1569975047809,1.0657837,1.0657837,8.983719,0.14416414,0.00977384,0.16126837,0.0218488,-0.07282181,0.0077294754,0.9970757,"[1.0657837,1.0657837,8.983719,0.14416414,0.00977384,0.16126837,0.0218488,-0.07282181,0.0077294754,0.9970757]",0
1348,1569975047824,1.0657837,1.0657837,8.983719,0.14416414,0.00977384,0.16126837,0.0218488,-0.07282181,0.0077294754,0.9970757,"[1.0657837,1.0657837,8.983719,0.14416414,0.00977384,0.16126837,0.0218488,-0.07282181,0.0077294754,0.9970757]",0
1349,1569975047828,1.4705421,2.203418,9.259146,0.14416414,0.00977384,0.16126837,0.0218488,-0.07282181,0.0077294754,0.9970757,"[1.4705421,2.203418,9.259146,0.14416414,0.00977384,0.16126837,0.0218488,-0.07282181,0.0077294754,0.9970757]",0
1350,1569975047831,2.4884255,1.468147,9.13221,0.14416414,0.00977384,0.16126837,0.0218488,-0.07282181,0.0077294754,0.9970757,"[2.4884255,1.468147,9.13221,0.14416414,0.00977384,0.16126837,0.0218488,-0.07282181,0.0077294754,0.9970757]",0
1351,1569975047832,2.4884255,1.468147,9.13221,0.14416414,0.00977384,0.16126837,-0.01686684,-0.07271335,0.010017035,0.99715996,"[2.4884255,1.468147,9.13221,0.14416414,0.00977384,0.16126837,-0.01686684,-0.07271335,0.010017035,0.99715996]",0
1352,1569975047846,2.1076174,-0.20357667,9.249566,0.14416414,0.00977384,0.16126837,-0.01686684,-0.07271335,0.010017035,0.99715996,"[2.1076174,-0.20357667,9.249566,0.14416414,0.00977384,0.16126837,-0.01686684,-0.07271335,0.010017035,0.99715996]",0
1353,1569975047848,1.5519727,-0.80233157,9.702225,0.14416414,0.00977384,0.16126837,-0.01686684,-0.07271335,0.010017035,0.99715996,"[1.5519727,-0.80233157,9.702225,0.14416414,0.00977384,0.16126837,-0.01686684,-0.07271335,0.010017035,0.99715996]",0
1354,1569975047851,1.5519727,-0.80233157,9.702225,0.14416414,0.00977384,0.16126837,-0.01686684,-0.07271335,0.010017035,0.99715996,"[1.5519727,-0.80233157,9.702225,0.14416414,0.00977384,0.16126837,-0.01686684,-0.07271335,0.010017035,0.99715996]",0
1355,1569975047853,1.5519727,-0.80233157,9.702225,0.14416414,0.00977384,0.16126837,0.05811925,-0.059280057,-0.009853099,0.99649936,"[1.5519727,-0.80233157,9.702225,0.14416414,0.00977384,0.16126837,0.05811925,-0.059280057,-0.009853099,0.99649936]",0
1356,1569975047862,1.5519727,-0.80233157,9.702225,0.122173004,0.01588249,0.073303804,0.05811925,-0.059280057,-0.009853099,0.99649936,"[1.5519727,-0.80233157,9.702225,0.122173004,0.01588249,0.073303804,0.05811925,-0.059280057,-0.009853099,0.99649936]",0
1357,1569975047865,1.5519727,-0.80233157,9.702225,0.122173004,0.01588249,0.073303804,0.05811925,-0.059280057,-0.009853099,0.99649936,"[1.5519727,-0.80233157,9.702225,0.122173004,0.01588249,0.073303804,0.05811925,-0.059280057,-0.009853099,0.99649936]",0
1358,1569975047867,1.6094532,-0.32572266,10.91171,0.122173004,0.01588249,0.073303804,0.05811925,-0.059280057,-0.009853099,0.99649936,"[1.6094532,-0.32572266,10.91171,0.122173004,0.01588249,0.073303804,0.05811925,-0.059280057,-0.009853099,0.99649936]",0
1359,1569975047868,1.7220191,0.8813672,9.0076685,0.122173004,0.01588249,0.073303804,0.05811925,-0.059280057,-0.009853099,0.99649936,"[1.7220191,0.8813672,9.0076685,0.122173004,0.01588249,0.073303804,0.05811925,-0.059280057,-0.009853099,0.99649936]",0
1360,1569975047870,1.7220191,0.8813672,9.0076685,0.122173004,0.01588249,0.073303804,0.08421611,-0.1272679,0.050918978,0.98697406,"[1.7220191,0.8813672,9.0076685,0.122173004,0.01588249,0.073303804,0.08421611,-0.1272679,0.050918978,0.98697406]",0
1361,1569975047882,1.7220191,0.8813672,9.0076685,0.122173004,0.01588249,0.073303804,0.08421611,-0.1272679,0.050918978,0.98697406,"[1.7220191,0.8813672,9.0076685,0.122173004,0.01588249,0.073303804,0.08421611,-0.1272679,0.050918978,0.98697406]",0
1362,1569975047885,1.5735279,0.9364527,9.283096,0.122173004,0.01588249,0.073303804,0.08421611,-0.1272679,0.050918978,0.98697406,"[1.5735279,0.9364527,9.283096,0.122173004,0.01588249,0.073303804,0.08421611,-0.1272679,0.050918978,0.98697406]",0
1363,1569975047886,1.9255958,0.87897223,9.75252,0.122173004,0.01588249,0.073303804,0.08421611,-0.1272679,0.050918978,0.98697406,"[1.9255958,0.87897223,9.75252,0.122173004,0.01588249,0.073303804,0.08421611,-0.1272679,0.050918978,0.98697406]",0
1364,1569975047888,1.9255958,0.87897223,9.75252,0.122173004,0.01588249,0.073303804,-0.03930414,-0.07981041,0.019452231,0.9958449,"[1.9255958,0.87897223,9.75252,0.122173004,0.01588249,0.073303804,-0.03930414,-0.07981041,0.019452231,0.9958449]",0
1365,1569975047901,1.9255958,0.87897223,9.75252,0.122173004,0.01588249,0.073303804,-0.03930414,-0.07981041,0.019452231,0.9958449,"[1.9255958,0.87897223,9.75252,0.122173004,0.01588249,0.073303804,-0.03930414,-0.07981041,0.019452231,0.9958449]",0
1366,1569975047902,2.0333717,1.463357,10.188414,0.122173004,0.01588249,0.073303804,-0.03930414,-0.07981041,0.019452231,0.9958449,"[2.0333717,1.463357,10.188414,0.122173004,0.01588249,0.073303804,-0.03930414,-0.07981041,0.019452231,0.9958449]",0
1367,1569975047904,2.1243825,1.0514137,9.357342,0.122173004,0.01588249,0.073303804,-0.03930414,-0.07981041,0.019452231,0.9958449,"[2.1243825,1.0514137,9.357342,0.122173004,0.01588249,0.073303804,-0.03930414,-0.07981041,0.019452231,0.9958449]",0
1368,1569975047905,2.1243825,1.0514137,9.357342,0.122173004,0.01588249,0.073303804,0.050318055,-0.092812724,0.023598116,0.9941313,"[2.1243825,1.0514137,9.357342,0.122173004,0.01588249,0.073303804,0.050318055,-0.092812724,0.023598116,0.9941313]",0
1369,1569975047925,1.3675562,1.0705738,9.833951,0.122173004,0.01588249,0.073303804,0.050318055,-0.092812724,0.023598116,0.9941313,"[1.3675562,1.0705738,9.833951,0.122173004,0.01588249,0.073303804,0.050318055,-0.092812724,0.023598116,0.9941313]",0
1370,1569975047926,0.84544194,0.4766089,9.402847,0.122173004,0.01588249,0.073303804,0.050318055,-0.092812724,0.023598116,0.9941313,"[0.84544194,0.4766089,9.402847,0.122173004,0.01588249,0.073303804,0.050318055,-0.092812724,0.023598116,0.9941313]",0
1371,1569975047929,0.84544194,0.4766089,9.402847,0.122173004,0.01588249,0.073303804,0.050318055,-0.092812724,0.023598116,0.9941313,"[0.84544194,0.4766089,9.402847,0.122173004,0.01588249,0.073303804,0.050318055,-0.092812724,0.023598116,0.9941313]",0
1372,1569975047930,0.84544194,0.4766089,9.402847,0.122173004,0.01588249,0.073303804,0.046914272,-0.095789485,0.027047627,0.9939275,"[0.84544194,0.4766089,9.402847,0.122173004,0.01588249,0.073303804,0.046914272,-0.095789485,0.027047627,0.9939275]",0
1373,1569975047938,0.84544194,0.4766089,9.402847,-0.29810214,0.12950338,0.0036651902,0.046914272,-0.095789485,0.027047627,0.9939275,"[0.84544194,0.4766089,9.402847,-0.29810214,0.12950338,0.0036651902,0.046914272,-0.095789485,0.027047627,0.9939275]",0
1374,1569975047941,0.84544194,0.4766089,9.402847,-0.29810214,0.12950338,0.0036651902,0.046914272,-0.095789485,0.027047627,0.9939275,"[0.84544194,0.4766089,9.402847,-0.29810214,0.12950338,0.0036651902,0.046914272,-0.095789485,0.027047627,0.9939275]",0
1375,1569975047942,1.6022681,0.07185059,9.620794,-0.29810214,0.12950338,0.0036651902,0.046914272,-0.095789485,0.027047627,0.9939275,"[1.6022681,0.07185059,9.620794,-0.29810214,0.12950338,0.0036651902,0.046914272,-0.095789485,0.027047627,0.9939275]",0
1376,1569975047944,1.84177,-0.62031007,9.347761,-0.29810214,0.12950338,0.0036651902,0.046914272,-0.095789485,0.027047627,0.9939275,"[1.84177,-0.62031007,9.347761,-0.29810214,0.12950338,0.0036651902,0.046914272,-0.095789485,0.027047627,0.9939275]",0
1377,1569975047946,1.84177,-0.62031007,9.347761,-0.29810214,0.12950338,0.0036651902,0.05906996,-0.10871806,0.037826207,0.9915948,"[1.84177,-0.62031007,9.347761,-0.29810214,0.12950338,0.0036651902,0.05906996,-0.10871806,0.037826207,0.9915948]",0
1378,1569975047959,1.84177,-0.62031007,9.347761,-0.29810214,0.12950338,0.0036651902,0.05906996,-0.10871806,0.037826207,0.9915948,"[1.84177,-0.62031007,9.347761,-0.29810214,0.12950338,0.0036651902,0.05906996,-0.10871806,0.037826207,0.9915948]",0
1379,1569975047960,1.6046631,-0.86220706,9.455538,-0.29810214,0.12950338,0.0036651902,0.05906996,-0.10871806,0.037826207,0.9915948,"[1.6046631,-0.86220706,9.455538,-0.29810214,0.12950338,0.0036651902,0.05906996,-0.10871806,0.037826207,0.9915948]",0
1380,1569975047962,1.223855,-0.98435307,9.733359,-0.29810214,0.12950338,0.0036651902,0.05906996,-0.10871806,0.037826207,0.9915948,"[1.223855,-0.98435307,9.733359,-0.29810214,0.12950338,0.0036651902,0.05906996,-0.10871806,0.037826207,0.9915948]",0
1381,1569975047963,1.223855,-0.98435307,9.733359,-0.29810214,0.12950338,0.0036651902,0.0242146,-0.045342866,-0.02279616,0.99841774,"[1.223855,-0.98435307,9.733359,-0.29810214,0.12950338,0.0036651902,0.0242146,-0.045342866,-0.02279616,0.99841774]",0
1382,1569975047981,1.1448194,-0.66342044,10.322535,-0.29810214,0.12950338,0.0036651902,0.0242146,-0.045342866,-0.02279616,0.99841774,"[1.1448194,-0.66342044,10.322535,-0.29810214,0.12950338,0.0036651902,0.0242146,-0.045342866,-0.02279616,0.99841774]",0
1383,1569975047983,1.0370435,0.11496094,10.063872,-0.29810214,0.12950338,0.0036651902,0.0242146,-0.045342866,-0.02279616,0.99841774,"[1.0370435,0.11496094,10.063872,-0.29810214,0.12950338,0.0036651902,0.0242146,-0.045342866,-0.02279616,0.99841774]",0
1384,1569975047984,1.0370435,0.11496094,10.063872,-0.29810214,0.12950338,0.0036651902,0.0242146,-0.045342866,-0.02279616,0.99841774,"[1.0370435,0.11496094,10.063872,-0.29810214,0.12950338,0.0036651902,0.0242146,-0.045342866,-0.02279616,0.99841774]",0
1385,1569975047986,1.0370435,0.11496094,10.063872,-0.29810214,0.12950338,0.0036651902,-0.02874995,-0.098189525,0.039808687,0.9939555,"[1.0370435,0.11496094,10.063872,-0.29810214,0.12950338,0.0036651902,-0.02874995,-0.098189525,0.039808687,0.9939555]",0
1386,1569975047997,1.0370435,0.11496094,10.063872,-0.29810214,0.12950338,0.0036651902,-0.02874995,-0.098189525,0.039808687,0.9939555,"[1.0370435,0.11496094,10.063872,-0.29810214,0.12950338,0.0036651902,-0.02874995,-0.098189525,0.039808687,0.9939555]",0
1387,1569975047999,1.4705421,-0.117355965,9.572893,-0.29810214,0.12950338,0.0036651902,-0.02874995,-0.098189525,0.039808687,0.9939555,"[1.4705421,-0.117355965,9.572893,-0.29810214,0.12950338,0.0036651902,-0.02874995,-0.098189525,0.039808687,0.9939555]",0
1388,1569975048000,1.453777,0.040715333,9.678274,-0.29810214,0.12950338,0.0036651902,-0.02874995,-0.098189525,0.039808687,0.9939555,"[1.453777,0.040715333,9.678274,-0.29810214,0.12950338,0.0036651902,-0.02874995,-0.098189525,0.039808687,0.9939555]",0
1389,1569975048002,1.453777,0.040715333,9.678274,-0.29810214,0.12950338,0.0036651902,-0.050171122,-0.062192246,-0.0014538981,0.9968013,"[1.453777,0.040715333,9.678274,-0.29810214,0.12950338,0.0036651902,-0.050171122,-0.062192246,-0.0014538981,0.9968013]",0
1390,1569975048015,1.453777,0.040715333,9.678274,0.15393798,-0.0073303804,0.00977384,-0.050171122,-0.062192246,-0.0014538981,0.9968013,"[1.453777,0.040715333,9.678274,0.15393798,-0.0073303804,0.00977384,-0.050171122,-0.062192246,-0.0014538981,0.9968013]",0
1391,1569975048018,1.453777,0.040715333,9.678274,0.15393798,-0.0073303804,0.00977384,-0.050171122,-0.062192246,-0.0014538981,0.9968013,"[1.453777,0.040715333,9.678274,0.15393798,-0.0073303804,0.00977384,-0.050171122,-0.062192246,-0.0014538981,0.9968013]",0
1392,1569975048020,1.4202466,0.7065308,9.821976,0.15393798,-0.0073303804,0.00977384,-0.050171122,-0.062192246,-0.0014538981,0.9968013,"[1.4202466,0.7065308,9.821976,0.15393798,-0.0073303804,0.00977384,-0.050171122,-0.062192246,-0.0014538981,0.9968013]",0
1393,1569975048021,1.9734962,0.7065308,10.068663,0.15393798,-0.0073303804,0.00977384,-0.050171122,-0.062192246,-0.0014538981,0.9968013,"[1.9734962,0.7065308,10.068663,0.15393798,-0.0073303804,0.00977384,-0.050171122,-0.062192246,-0.0014538981,0.9968013]",0
1394,1569975048023,1.9734962,0.7065308,10.068663,0.15393798,-0.0073303804,0.00977384,0.0048746928,-0.051400542,-0.015827358,0.9985408,"[1.9734962,0.7065308,10.068663,0.15393798,-0.0073303804,0.00977384,0.0048746928,-0.051400542,-0.015827358,0.9985408]",0
1395,1569975048036,1.9734962,0.7065308,10.068663,0.15393798,-0.0073303804,0.00977384,0.0048746928,-0.051400542,-0.015827358,0.9985408,"[1.9734962,0.7065308,10.068663,0.15393798,-0.0073303804,0.00977384,0.0048746928,-0.051400542,-0.015827358,0.9985408]",0
1396,1569975048037,1.4370118,0.6466553,9.560919,0.15393798,-0.0073303804,0.00977384,0.0048746928,-0.051400542,-0.015827358,0.9985408,"[1.4370118,0.6466553,9.560919,0.15393798,-0.0073303804,0.00977384,0.0048746928,-0.051400542,-0.015827358,0.9985408]",0
1397,1569975048039,1.2358302,0.14370118,9.201666,0.15393798,-0.0073303804,0.00977384,0.0048746928,-0.051400542,-0.015827358,0.9985408,"[1.2358302,0.14370118,9.201666,0.15393798,-0.0073303804,0.00977384,0.0048746928,-0.051400542,-0.015827358,0.9985408]",0
1398,1569975048040,1.2358302,0.14370118,9.201666,0.15393798,-0.0073303804,0.00977384,0.0027637081,-0.074456245,0.009076827,0.99717915,"[1.2358302,0.14370118,9.201666,0.15393798,-0.0073303804,0.00977384,0.0027637081,-0.074456245,0.009076827,0.99717915]",0
1399,1569975048059,1.21188,0.086220704,9.733359,0.15393798,-0.0073303804,0.00977384,0.0027637081,-0.074456245,0.009076827,0.99717915,"[1.21188,0.086220704,9.733359,0.15393798,-0.0073303804,0.00977384,0.0027637081,-0.074456245,0.009076827,0.99717915]",0
1400,1569975048061,1.1759547,0.31135255,9.575289,0.15393798,-0.0073303804,0.00977384,0.0027637081,-0.074456245,0.009076827,0.99717915,"[1.1759547,0.31135255,9.575289,0.15393798,-0.0073303804,0.00977384,0.0027637081,-0.074456245,0.009076827,0.99717915]",0
1401,1569975048064,1.1759547,0.31135255,9.575289,0.15393798,-0.0073303804,0.00977384,0.0027637081,-0.074456245,0.009076827,0.99717915,"[1.1759547,0.31135255,9.575289,0.15393798,-0.0073303804,0.00977384,0.0027637081,-0.074456245,0.009076827,0.99717915]",0
1402,1569975048065,1.1759547,0.31135255,9.575289,0.15393798,-0.0073303804,0.00977384,0.037213165,-0.09544943,0.02780268,0.99434984,"[1.1759547,0.31135255,9.575289,0.15393798,-0.0073303804,0.00977384,0.037213165,-0.09544943,0.02780268,0.99434984]",0
1403,1569975048075,1.1759547,0.31135255,9.575289,0.15393798,-0.0073303804,0.00977384,0.037213165,-0.09544943,0.02780268,0.99434984,"[1.1759547,0.31135255,9.575289,0.15393798,-0.0073303804,0.00977384,0.037213165,-0.09544943,0.02780268,0.99434984]",0
1404,1569975048076,1.3244458,0.3281177,9.68067,0.15393798,-0.0073303804,0.00977384,0.037213165,-0.09544943,0.02780268,0.99434984,"[1.3244458,0.3281177,9.68067,0.15393798,-0.0073303804,0.00977384,0.037213165,-0.09544943,0.02780268,0.99434984]",0
1405,1569975048078,1.4609619,0.29698244,9.812395,0.15393798,-0.0073303804,0.00977384,0.037213165,-0.09544943,0.02780268,0.99434984,"[1.4609619,0.29698244,9.812395,0.15393798,-0.0073303804,0.00977384,0.037213165,-0.09544943,0.02780268,0.99434984]",0
1406,1569975048080,1.4609619,0.29698244,9.812395,0.15393798,-0.0073303804,0.00977384,0.007783759,-0.06669423,0.00042237737,0.997743,"[1.4609619,0.29698244,9.812395,0.15393798,-0.0073303804,0.00977384,0.007783759,-0.06669423,0.00042237737,0.997743]",0
1407,1569975048092,1.4609619,0.29698244,9.812395,0.067195155,-0.01710422,-0.03298671,0.007783759,-0.06669423,0.00042237737,0.997743,"[1.4609619,0.29698244,9.812395,0.067195155,-0.01710422,-0.03298671,0.007783759,-0.06669423,0.00042237737,0.997743]",0
1408,1569975048095,1.4609619,0.29698244,9.812395,0.067195155,-0.01710422,-0.03298671,0.007783759,-0.06669423,0.00042237737,0.997743,"[1.4609619,0.29698244,9.812395,0.067195155,-0.01710422,-0.03298671,0.007783759,-0.06669423,0.00042237737,0.997743]",0
1409,1569975048096,1.3268409,0.31374758,10.008787,0.067195155,-0.01710422,-0.03298671,0.007783759,-0.06669423,0.00042237737,0.997743,"[1.3268409,0.31374758,10.008787,0.067195155,-0.01710422,-0.03298671,0.007783759,-0.06669423,0.00042237737,0.997743]",0
1410,1569975048098,1.2621753,0.20118165,9.920172,0.067195155,-0.01710422,-0.03298671,0.007783759,-0.06669423,0.00042237737,0.997743,"[1.2621753,0.20118165,9.920172,0.067195155,-0.01710422,-0.03298671,0.007783759,-0.06669423,0.00042237737,0.997743]",0
1411,1569975048099,1.2621753,0.20118165,9.920172,0.067195155,-0.01710422,-0.03298671,0.01578322,-0.06113659,-0.006167623,0.99798554,"[1.2621753,0.20118165,9.920172,0.067195155,-0.01710422,-0.03298671,0.01578322,-0.06113659,-0.006167623,0.99798554]",0
1412,1569975048113,1.2621753,0.20118165,9.920172,0.067195155,-0.01710422,-0.03298671,0.01578322,-0.06113659,-0.006167623,0.99798554,"[1.2621753,0.20118165,9.920172,0.067195155,-0.01710422,-0.03298671,0.01578322,-0.06113659,-0.006167623,0.99798554]",0
1413,1569975048115,1.3843213,0.19639161,9.910591,0.067195155,-0.01710422,-0.03298671,0.01578322,-0.06113659,-0.006167623,0.99798554,"[1.3843213,0.19639161,9.910591,0.067195155,-0.01710422,-0.03298671,0.01578322,-0.06113659,-0.006167623,0.99798554]",0
1414,1569975048117,1.5495777,0.4766089,10.293795,0.067195155,-0.01710422,-0.03298671,0.01578322,-0.06113659,-0.006167623,0.99798554,"[1.5495777,0.4766089,10.293795,0.067195155,-0.01710422,-0.03298671,0.01578322,-0.06113659,-0.006167623,0.99798554]",0
1415,1569975048119,1.5495777,0.4766089,10.293795,0.067195155,-0.01710422,-0.03298671,0.015540734,-0.07369857,0.0072573135,0.9971331,"[1.5495777,0.4766089,10.293795,0.067195155,-0.01710422,-0.03298671,0.015540734,-0.07369857,0.0072573135,0.9971331]",0
1416,1569975048132,1.5495777,0.4766089,10.293795,0.067195155,-0.01710422,-0.03298671,0.015540734,-0.07369857,0.0072573135,0.9971331,"[1.5495777,0.4766089,10.293795,0.067195155,-0.01710422,-0.03298671,0.015540734,-0.07369857,0.0072573135,0.9971331]",0
1417,1569975048134,1.5471827,0.98195803,10.059082,0.067195155,-0.01710422,-0.03298671,0.015540734,-0.07369857,0.0072573135,0.9971331,"[1.5471827,0.98195803,10.059082,0.067195155,-0.01710422,-0.03298671,0.015540734,-0.07369857,0.0072573135,0.9971331]",0
1418,1569975048136,1.5447876,1.0681788,9.68067,0.067195155,-0.01710422,-0.03298671,0.015540734,-0.07369857,0.0072573135,0.9971331,"[1.5447876,1.0681788,9.68067,0.067195155,-0.01710422,-0.03298671,0.015540734,-0.07369857,0.0072573135,0.9971331]",0
1419,1569975048137,1.5447876,1.0681788,9.68067,0.067195155,-0.01710422,-0.03298671,0.009823952,-0.06326471,-0.0040019914,0.9979404,"[1.5447876,1.0681788,9.68067,0.067195155,-0.01710422,-0.03298671,0.009823952,-0.06326471,-0.0040019914,0.9979404]",0
1420,1569975048151,1.5447876,1.0681788,9.68067,0.067195155,-0.01710422,-0.03298671,0.009823952,-0.06326471,-0.0040019914,0.9979404,"[1.5447876,1.0681788,9.68067,0.067195155,-0.01710422,-0.03298671,0.009823952,-0.06326471,-0.0040019914,0.9979404]",0
1421,1569975048153,1.3915064,0.43110353,9.558523,0.067195155,-0.01710422,-0.03298671,0.009823952,-0.06326471,-0.0040019914,0.9979404,"[1.3915064,0.43110353,9.558523,0.067195155,-0.01710422,-0.03298671,0.009823952,-0.06326471,-0.0040019914,0.9979404]",0
1422,1569975048156,1.477727,-0.60833496,11.076965,0.067195155,-0.01710422,-0.03298671,0.009823952,-0.06326471,-0.0040019914,0.9979404,"[1.477727,-0.60833496,11.076965,0.067195155,-0.01710422,-0.03298671,0.009823952,-0.06326471,-0.0040019914,0.9979404]",0
1423,1569975048157,1.477727,-0.60833496,11.076965,0.067195155,-0.01710422,-0.03298671,0.023449922,-0.074419186,0.00684581,0.9969278,"[1.477727,-0.60833496,11.076965,0.067195155,-0.01710422,-0.03298671,0.023449922,-0.074419186,0.00684581,0.9969278]",0
1424,1569975048169,1.477727,-0.60833496,11.076965,0.25045466,0.00244346,0.00610865,0.023449922,-0.074419186,0.00684581,0.9969278,"[1.477727,-0.60833496,11.076965,0.25045466,0.00244346,0.00610865,0.023449922,-0.074419186,0.00684581,0.9969278]",0
